,Time,Tweet
2108,2020-02-12T02:09:26.000Z,"Whatever happened to Hillary campaign manager Podesta’s BROTHER? Wasn’t he caught, forced to leave his firm, with BIG BAD things to happen? Why did nothing ever happen to him, only to the “other” side?"
2109,2020-02-11T16:39:59.000Z,"When Jerome Powell started his testimony today, the Dow was up 125, & heading higher. As he spoke it drifted steadily downward, as usual, and is now at -15. Germany & other countries get paid to borrow money. We are more prime, but Fed Rate is too high, Dollar tough on exports."
2110,2020-02-11T15:49:53.000Z,"New Stock Market RECORD. Congratulations, spend your money wisely. KEEP AMERICA GREAT!!!!!"
2111,2020-02-11T13:43:27.000Z,Great being in New Hampshire last night. I would say that was the biggest political Rally in New Hampshire history. Incredible evening!
2112,2020-02-11T13:35:27.000Z,BEST USA ECONOMY IN HISTORY!
2113,2020-02-10T20:24:24.000Z,“A lot of people feel defeated...Trump always wins. It seems like nothing can stop him.” Danny Villazon  @nytimes @DanaPerino @FoxNews  But isn’t that what you want from your President?
2114,2020-02-10T19:59:10.000Z,Wall Street Journal Editorial: “She (Crazy Nancy) aimed at Trump and hit Uncle Joe.”
2115,2020-02-10T14:28:42.000Z,Meeting with U.S. Governors in a short while. All States are doing well. “Thank you Mr. President.”
2116,2020-02-10T14:25:20.000Z,"Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. “Trump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28%, up 10 points in a year. Nice one, Nancy.”"
2117,2020-02-11T16:39:59.000Z,"When Jerome Powell started his testimony today, the Dow was up 125, & heading higher. As he spoke it drifted steadily downward, as usual, and is now at -15. Germany & other countries get paid to borrow money. We are more prime, but Fed Rate is too high, Dollar tough on exports."
2118,2020-02-11T15:49:53.000Z,"New Stock Market RECORD. Congratulations, spend your money wisely. KEEP AMERICA GREAT!!!!!"
2119,2020-02-11T13:43:27.000Z,Great being in New Hampshire last night. I would say that was the biggest political Rally in New Hampshire history. Incredible evening!
2120,2020-02-11T13:35:27.000Z,BEST USA ECONOMY IN HISTORY!
2121,2020-02-10T20:24:24.000Z,“A lot of people feel defeated...Trump always wins. It seems like nothing can stop him.” Danny Villazon  @nytimes @DanaPerino @FoxNews  But isn’t that what you want from your President?
2122,2020-02-10T19:59:10.000Z,Wall Street Journal Editorial: “She (Crazy Nancy) aimed at Trump and hit Uncle Joe.”
2123,2020-02-10T14:28:42.000Z,Meeting with U.S. Governors in a short while. All States are doing well. “Thank you Mr. President.”
2124,2020-02-10T14:25:20.000Z,"Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. “Trump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28%, up 10 points in a year. Nice one, Nancy.”"
2125,2020-02-10T13:14:45.000Z,"Hope the Fake News, which never discusses it, is talking about the big crowds forming for my New Hampshire Rally tonight. They won’t!"
2126,2020-02-10T12:37:42.000Z,"Because of how badly they did with the Impeachment Hoax, AOC will primary Cryin’ Chuck Schumer, and win, and Jerry Nadler has a good chance of losing to his far left primary opponent! It is all getting quite interesting. Pelosi will lose the House, AGAIN! My poll numbers great."
2127,2020-02-10T11:47:57.000Z,"95% Approval Rating in the Republican Party, a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax. Thank you Nancy!"
2128,2020-02-10T11:28:32.000Z,"Will be in Manchester, New Hampshire, tonight for a big Rally. Want to shake up the Dems a little bit - they have a really boring deal going on. Still waiting for the Iowa results, votes were fried. Big crowds in Manchester!"
2129,2020-02-09T19:56:18.000Z,"MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!"
2130,2020-02-09T19:54:48.000Z,DRAIN THE SWAMP!
2131,2020-02-09T19:52:32.000Z,"FBI Director Christopher Wray just admitted that the FISA Warrants and Survailence of my campaign were illegal. So was the Fake Dossier. THEREFORE, THE WHOLE SCAM INVESTIGATION, THE MUELLER REPORT AND EVERYTHING ELSE FOR THREE YEARS, WAS A FIXED HOAX. WHO PAYS THE PRICE?...."
2132,2020-02-09T19:38:41.000Z,"So good to see that Republicans will be winning the Great State of Alabama Senate Seat back, now that lightweight Senator @DougJones cast a partisan vote for the Impeachment Hoax. Thought his boss, Cryin’ Chuck, would have forced him to vote against the Hoax. A Do Nothing Stiff!"
2133,2020-02-09T17:48:21.000Z,"“They (Conservatives) thought the merits of the Impeachment case were weak, and therefore his (Romney’s) judgement is questioned.” @MZHemingway @HowardKurtz @FoxNews"
2134,2020-02-09T16:04:57.000Z,"They are really mad at Senator Joe Munchkin in West Virginia. He couldn’t understand the Transcripts. Romney could, but didn’t want to!"
2135,2020-02-09T15:18:09.000Z,"I grew up in New York City and, over many years, got to watch how GREAT NYC’s “Finest” are. Now, because of weak leadership at Governor & Mayor, stand away (water thrown at them) regulations, and lack of support, our wonderful NYC police are under assault. Stop this now!"
2136,2020-02-09T01:56:59.000Z,Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech. It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country!
2137,2020-02-09T01:19:05.000Z,"Can’t say I mind the fact that the great people of West Virginia are furious at their puppet Democrat Senator, Joe Manchin. They will never forget his phony vote on the Impeachment Hoax. All he had to do is read the Transcripts, sadly, which he wouldn’t understand anyway....."
2138,2020-02-09T00:07:31.000Z,"Great lineup on @FoxNews tonight with @JesseBWatters, @JudgeJeanine and & @greggutfeld. All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!"
2139,2020-02-08T21:08:35.000Z,"Pete Rose played Major League Baseball for 24 seasons, from 1963-1986, and had more hits, 4,256, than any other player (by a wide margin). He gambled, but only on his own team winning, and paid a decades long price. GET PETE ROSE INTO THE BASEBALL HALL OF FAME. It’s Time!"
2140,2020-02-08T19:01:25.000Z,We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country’s greatest ever Economy!
2141,2020-02-08T18:43:14.000Z,".@RepDebDingell, who called me, tears flowing, to thank me for rolling out the maximum “Red Carpet” for the funeral of her husband, then voted against me on the partisan Impeachmen Hoax, said “everybody (Dems) wants to get out of town. This has been, in my whole career, one of..."
2142,2020-02-08T15:30:33.000Z,"The only way to stop the crazed Radical Left, Do Nothing Democrats “is for the Republican Senate to run an offense here”. @LeeSmithDC @IngrahamAngle @FoxNews So true, although the Dems Hoaxes & Witch Hunts have driven up Republican Polls, and mine, mightily!"
2143,2020-02-08T21:08:35.000Z,"Pete Rose played Major League Baseball for 24 seasons, from 1963-1986, and had more hits, 4,256, than any other player (by a wide margin). He gambled, but only on his own team winning, and paid a decades long price. GET PETE ROSE INTO THE BASEBALL HALL OF FAME. It’s Time!"
2144,2020-02-08T19:01:25.000Z,We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country’s greatest ever Economy!
2145,2020-02-08T18:43:14.000Z,".@RepDebDingell, who called me, tears flowing, to thank me for rolling out the maximum “Red Carpet” for the funeral of her husband, then voted against me on the partisan Impeachmen Hoax, said “everybody (Dems) wants to get out of town. This has been, in my whole career, one of..."
2146,2020-02-08T15:30:33.000Z,"The only way to stop the crazed Radical Left, Do Nothing Democrats “is for the Republican Senate to run an offense here”. @LeeSmithDC @IngrahamAngle @FoxNews So true, although the Dems Hoaxes & Witch Hunts have driven up Republican Polls, and mine, mightily!"
2147,2020-02-08T15:16:46.000Z,"Crazy Nancy Pelosi’s Impeachment Hoax has lifted Republican Congressional Polls (she lost the House once before!), and my Polls, WAY UP, which was expected, but it has had a great effect on Republican Senate races, including North Carolina, Kentucky, Colorado and Arizona. Thanks!"
2148,2020-02-08T14:41:09.000Z,"Fake News @CNN & MSDNC keep talking about “Lt. Col.” Vindman as though I should think only how wonderful he was. Actually, I don’t know him, never spoke to him, or met him (I don’t believe!) but, he was very insubordinate, reported contents of my “perfect” calls incorrectly, &..."
2149,2020-02-07T21:57:24.000Z,"I was very surprised & disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions), and that will...."
2150,2020-02-07T17:51:42.000Z,"Another win just in. Nervous Nancy Pelosi and the Democrats in Congress sued me, thrown out. This one unanimous, in the D.C. Circuit.
Witch Hunt!"
2151,2020-02-07T16:36:42.000Z,Iowa and New Hampshire will not be moved from the Primary Schedule as long as I am President. Great tradition!
2152,2020-02-07T16:31:56.000Z,"The Democrat Party has given up on counting votes in Iowa. Looks like it all got computer “fried”. Nobody knows who the real winner is. Maybe it’s Sleepy Joe, but it’s not looking that way. They lost millions & millions of dollars, all for NOTHING. But I WON Iowa big!"
2153,2020-02-07T10:31:22.000Z,"Just had a long and very good conversation by phone with President Xi of China. He is strong, sharp and powerfully focused on leading the counterattack on the Coronavirus. He feels they are doing very well, even building hospitals in a matter of only days. Nothing is easy, but..."
2154,2020-02-07T01:17:04.000Z,"“The Senate acquitted President Trump of both charges fabricated by Congressional Democrats, led by Speaker Pelosi and Adam Schiff, to carry out the most egregious and partisan attack against any president in our history - a man they knew to be innocent.” @LouDobbs @FoxBusiness"
